City,Body_Type,Ownerno,Company,Model,Modelyear,Variantname,Price,Registration_Year,Insurance_Validity,Fuel_Type,Seats,Kms_Driven,Transmission,Year_Of_Manufacture,Engine,Mileage,Age_Old_In_Year
bangalore,Sedan,1,BMW,5 Series,2020,530i,15.41792385546141,2020,Zero Dep,Petrol,5,18157,Automatic,2020,1998,15.56,4
bangalore,SUV,3,Toyota,Fortuner,2011,3.0 Diesel,13.9108207377686,2011,Third Party,Diesel,7,120000,Manual,2011,2982,11.5,13
bangalore,SUV,2,Renault,Duster,2020,RXZ,13.9108207377686,2020,Third Party,Diesel,5,40000,Automatic,2020,1461,19.87,4
bangalore,Hatchback,1,Hyundai,i20,2016,Sportz,13.294634598344782,2016,Comprehensive,Petrol,5,89667,Manual,2016,1197,18.6,8
bangalore,Hatchback,1,Hyundai,i20,2017,Asta,13.473020249017498,2017,Third Party,Diesel,5,120000,Manual,2017,1396,22.54,7
bangalore,Hatchback,1,Maruti,Baleno,2017,Zeta,13.447341234599806,2017,Zero Dep,Petrol,5,56997,Manual,2017,1197,21.4,7
bangalore,Sedan,1,Hyundai,Elantra,2013,SX,13.38472764187182,2013,Third Party,Petrol,5,120000,Manual,2013,1797,16.3,11
bangalore,Sedan,1,Audi,A6,2015,35 TDI,14.55267414547198,2016,Third Party,Diesel,5,59000,Automatic,2015,1968,18.53,8
bangalore,Hatchback,1,Maruti,Alto 800,2021,VXI,12.926348493478372,2021,Zero Dep,Petrol,5,18835,Manual,2021,796,22.05,3
bangalore,SUV,2,Mahindra,Scorpio,2010,SLE 7S,13.38472764187182,2010,Third Party,Diesel,7,120000,Manual,2010,2179,12.05,14
bangalore,Hatchback,1,Mini,3 DOOR,2016,Cooper,15.117063690629074,2016,Comprehensive,Petrol,4,40000,Automatic,2016,1998,17.33,8
bangalore,Hatchback,1,Tata,Tiago,2019,XZ,13.321214236149494,2019,Comprehensive,Petrol,5,60932,Manual,2019,1199,23.84,5
bangalore,SUV,2,Kia,Seltos,2020,GTX Plus,14.331323723241304,2020,Comprehensive,Petrol,5,33539,Automatic,2020,1353,16.5,4
bangalore,Hatchback,2,Tata,Tiago,2018,1.2 Revotron,13.180632285528304,2018,Comprehensive,Petrol,5,66837,Manual,2018,1199,23.84,6
bangalore,Sedan,1,Mercedes-Benz,E-Class,2022,AMG E,15.893701317742458,2022,Third Party,Diesel,5,400,Automatic,2022,2925,17.0,2
bangalore,Hatchback,2,Maruti,Alto,2008,LXI,12.429216196844385,2008,Third Party,Petrol,5,60000,Manual,2008,796,19.7,16
bangalore,Hatchback,1,Hyundai,i20,2019,Magna,13.480037821676143,2019,Third Party,Petrol,5,44285,Manual,2019,1197,18.6,5
bangalore,SUV,2,Mercedes-Benz,GL-Class,2014,350 CDI,15.068273526459642,2014,Third Party,Diesel,7,100000,Automatic,2014,2987,11.3,10
bangalore,SUV,1,Tata,New Safari,2021,XZA,14.626440774180605,2021,Comprehensive,Diesel,6,25000,Automatic,2021,1956,14.08,3
bangalore,Hatchback,1,Hyundai,Grand i10,2018,1.2 Kappa,13.34550692871854,2019,Comprehensive,Petrol,5,36735,Manual,2018,1197,18.9,5
bangalore,SUV,1,Audi,Q7,2015,35 TDI,14.806908762325234,2015,Comprehensive,Diesel,7,79000,Automatic,2015,2967,12.07,9
bangalore,SUV,2,Mahindra,Scorpio,2010,SLE,13.38472764187182,2010,Third Party,Diesel,8,120000,Manual,2010,2179,12.05,14
bangalore,Hatchback,1,Renault,KWID,2022,RXT,13.217673557208654,2022,Third Party,Petrol,5,10000,Automatic,2022,999,22.0,2
bangalore,SUV,1,Tata,Nexon,2018,1.5 Revotorq,13.623138665316818,2018,Comprehensive,Diesel,5,53645,Manual,2018,1497,21.5,6
bangalore,Hatchback,2,Hyundai,Getz,2006,GLS,12.301382825334498,2006,Third Party,Petrol,5,100000,Manual,2006,1341,15.3,18
bangalore,Hatchback,1,Maruti,Celerio,2014,AMT,12.966878474563934,2014,Comprehensive,Petrol,5,53982,Automatic,2014,998,26.68,10
bangalore,Sedan,1,Skoda,Rapid,2014,1.5 TDI,13.45166712454693,2014,Third Party,Diesel,5,110000,Manual,2014,1498,21.14,10
bangalore,SUV,2,Ford,Ecosport,2019,1.5 Petrol,13.742939865129438,2019,Third Party,Petrol,5,37741,Manual,2019,1496,15.9,5
bangalore,Hatchback,1,Maruti,Alto 800,2021,VXI,13.028052697933088,2021,Comprehensive,Petrol,5,17367,Manual,2021,796,22.05,3
bangalore,SUV,1,Hyundai,Creta,2017,CRDi,13.993656743347747,2017,Comprehensive,Diesel,5,94000,Manual,2017,1582,19.67,7
bangalore,SUV,1,Tata,Harrier,2021,XZA,14.592539222504922,2021,Comprehensive,Diesel,5,33700,Automatic,2021,1956,14.6,3
bangalore,Hatchback,3,Maruti,Swift,2014,VXI,12.999065161059836,2014,Comprehensive,Petrol,5,54601,Manual,2014,1197,22.38,10
bangalore,Hatchback,1,Maruti,Swift,2018,VDI,13.444446876573442,2018,Third Party,Diesel,5,110000,Manual,2018,1248,28.4,6
bangalore,Hatchback,2,Maruti,Celerio,2017,ZXI,13.122363377404328,2017,Third Party,Petrol,5,64000,Manual,2017,998,23.1,7
bangalore,Sedan,1,BMW,3 Series GT,2016,Luxury Line,15.037814318974933,2016,Comprehensive,Diesel,5,40525,Automatic,2016,1995,21.76,8
bangalore,Sedan,1,Maruti,Ciaz,2015,VDI,13.38472764187182,2015,Third Party,Diesel,5,100000,Manual,2015,1248,26.21,9
bangalore,Hatchback,2,Honda,Jazz,2016,1.2 V,13.193753373491,2016,Comprehensive,Petrol,5,44154,Automatic,2016,1199,19.0,8
bangalore,MUV,1,Renault,Lodgy,2016,RXZ,13.527828485512494,2016,Third Party,Diesel,7,70000,Manual,2016,1461,19.98,8
bangalore,Sedan,1,Skoda,Octavia,2018,1.8 TSI,14.397725619157564,2018,Comprehensive,Petrol,5,79000,Automatic,2018,1798,15.1,6
bangalore,Hatchback,2,Tata,Tiago,2017,1.2 Revotron,13.056223574899784,2018,Third Party,Petrol,5,68039,Manual,2017,1199,23.84,6
bangalore,Hatchback,2,Maruti,Ritz,2014,VXI,12.948009990259552,2014,Third Party,Petrol,5,60000,Manual,2014,1197,18.5,10
bangalore,Hatchback,2,Maruti,Ritz,2014,VXI,12.948009990259552,2014,Third Party,Petrol,5,60000,Manual,2014,1197,18.5,10
bangalore,Hatchback,1,Hyundai,i20,2021,Asta,13.732127862068111,2021,Third Party,Petrol,5,10000,Manual,2021,998,20.0,3
bangalore,Sedan,1,Honda,City,2013,V MT,13.186276703147982,2013,Third Party,Petrol,5,49873,Manual,2013,1497,16.8,11
bangalore,Hatchback,3,Volkswagen,Polo,2013,GT TSI,13.652991628466498,2013,Third Party,Petrol,5,90000,Automatic,2013,1197,17.2,11
bangalore,Sedan,2,Skoda,Rapid,2017,1.5 TDI,13.529160930746272,2017,Third Party,Diesel,5,48960,Manual,2017,1498,21.13,7
bangalore,Hatchback,2,Hyundai,Grand i10,2014,CRDi,12.86876061860541,2014,Third Party,Diesel,5,70000,Manual,2014,1120,24.0,10
bangalore,Hatchback,2,Hyundai,i20,2013,Sportz,13.102160670086809,2013,Comprehensive,Petrol,5,68000,Manual,2013,1197,18.5,11
bangalore,SUV,1,Mahindra,KUV 100,2016,D75,13.11029079617006,2016,Third Party,Diesel,6,23017,Manual,2016,1198,25.32,8
bangalore,Hatchback,2,Hyundai,i20,2013,Asta,13.17115354157376,2014,Comprehensive,Diesel,5,83000,Manual,2013,1396,21.27,10
bangalore,SUV,2,BMW,X3,2016,xDrive20d xLine,14.876767060088614,2016,Comprehensive,Diesel,5,92000,Automatic,2016,1995,16.55,8
bangalore,Hatchback,1,Maruti,Wagon R,2018,VXI,13.217673557208654,2018,Comprehensive,Petrol,5,62139,Manual,2018,998,20.51,6
bangalore,Hatchback,1,Hyundai,i10,2013,Magna,12.80765263256463,2013,Comprehensive,LPG,5,74000,Manual,2013,1086,19.2,11
bangalore,Hatchback,2,Renault,KWID,2016,AMT,12.948009990259552,2016,Comprehensive,Petrol,5,26500,Automatic,2016,999,24.04,8
bangalore,Sedan,1,Volvo,S60,2017,D4,14.454729396498664,2017,Comprehensive,Diesel,5,81716,Automatic,2017,1969,27.03,7
bangalore,Sedan,2,Mercedes-Benz,E-Class,2018,E 350d,15.605601970091632,2018,Comprehensive,Diesel,5,24000,Automatic,2018,2987,17.0,6
bangalore,SUV,1,Mahindra,XUV300,2022,AMT,13.864300722133706,2022,Third Party,Petrol,5,10000,Automatic,2022,1197,17.0,2
bangalore,SUV,1,MG,Hector Plus,2021,Sharp,14.545471711646936,2021,Comprehensive,Petrol,6,18000,Automatic,2021,1451,16.56,3
bangalore,Hatchback,1,Honda,Brio,2013,S MT,12.884106188280072,2013,Third Party,Petrol,5,38197,Manual,2013,1198,19.4,11
bangalore,Hatchback,2,Maruti,Baleno,2017,Zeta,13.493926933836812,2017,Comprehensive,Petrol,5,23000,Automatic,2017,1197,19.56,7
bangalore,Hatchback,1,Maruti,Alto K10,2013,LXI,12.388394202324127,2013,Third Party,Petrol,5,50000,Manual,2013,998,20.92,11
bangalore,SUV,1,Renault,Kiger,2022,AMT,13.635187003832993,2022,Third Party,Petrol,5,10000,Automatic,2022,999,19.03,2
bangalore,Hatchback,1,Hyundai,Grand i10,2019,1.2 Kappa,13.45166712454693,2019,Third Party,Petrol,5,19000,Manual,2019,1197,18.9,5
bangalore,SUV,1,Kia,Seltos,2020,GTX Plus,14.360737608447597,2020,Comprehensive,Petrol,5,14000,Automatic,2020,1353,16.5,4
bangalore,Hatchback,1,Hyundai,EON,2014,Magna,12.706847933442663,2014,Comprehensive,Petrol,5,29268,Manual,2014,814,21.1,10
bangalore,Sedan,1,Volkswagen,Vento,2019,1.2 TSI,13.805460222110773,2019,Third Party,Petrol,5,20000,Automatic,2019,1197,18.19,5
bangalore,Sedan,1,Toyota,Yaris,2018,G,13.527828485512494,2018,Third Party,Petrol,5,30000,Manual,2018,1496,17.1,6
bangalore,Hatchback,1,Honda,Jazz,2018,1.2 V,13.534473028231162,2018,Not Available,Petrol,5,64374,Automatic,2018,1199,19.0,6
bangalore,SUV,1,MG,Hector,2021,Sharp,14.375126345899696,2021,Third Party,Diesel,5,30000,Manual,2021,1956,17.41,3
bangalore,SUV,1,Hyundai,Alcazar,2022,Signature,14.54931924016618,2022,Comprehensive,Petrol,6,7100,Automatic,2022,1999,14.2,2
bangalore,Hatchback,1,Hyundai,i10,2010,Era,12.509874099861838,2010,Comprehensive,Petrol,5,43679,Manual,2010,1086,19.81,14
bangalore,SUV,1,Hyundai,Creta,2018,1.6 SX,14.0623706358958,2018,Third Party,Petrol,5,40000,Automatic,2018,1591,14.8,6
bangalore,Hatchback,1,Hyundai,i20,2012,Era,12.985397522331173,2012,Third Party,Diesel,5,40562,Manual,2012,1396,22.54,12
bangalore,SUV,2,Hyundai,Creta,2021,SX Opt,14.331323723241304,2021,Comprehensive,Petrol,5,26500,Automatic,2021,1397,12.34,3
bangalore,SUV,1,Hyundai,Venue,2019,SX Plus,14.038654109278484,2019,Third Party,Petrol,5,20000,Automatic,2019,998,18.15,5
bangalore,SUV,1,Mahindra,XUV500,2016,W8,14.115615150414612,2016,Third Party,Diesel,7,58600,Automatic,2016,2179,16.0,8
bangalore,SUV,1,Hyundai,Venue,2019,SX Plus,14.038654109278484,2019,Third Party,Petrol,5,20000,Automatic,2019,998,18.15,5
bangalore,SUV,1,Volkswagen,T-Roc,2020,TSI,14.615267473582476,2020,Comprehensive,Petrol,5,42050,Automatic,2020,1498,18.4,4
bangalore,Hatchback,1,Maruti,Celerio,2015,VXI,13.071070083016778,2016,Not Available,Petrol,5,65017,Automatic,2015,998,23.1,8
bangalore,Sedan,2,BMW,3 Series,2008,320d,13.304684934198283,2008,Third Party,Diesel,5,80000,Automatic,2008,1995,13.2,16
bangalore,SUV,1,Jeep,Compass,2021,Model S,14.71159858252091,2021,Third Party,Petrol,5,30000,Automatic,2021,1368,14.1,3
bangalore,SUV,1,Kia,Seltos,2020,GTX Plus,14.301018373745976,2020,Third Party,Petrol,5,20000,Automatic,2020,1353,16.5,4
bangalore,Sedan,1,Skoda,Superb,2014,Elegance,14.316285845876765,2014,Not Available,Diesel,5,36349,Automatic,2014,1968,17.2,10
bangalore,Hatchback,3,Hyundai,i10,2009,Sportz,12.425208175446844,2009,Third Party,Petrol,5,80000,Manual,2009,1197,20.36,15
bangalore,SUV,2,Renault,Duster,2014,Petrol RxE,13.353475098367715,2014,Not Available,Petrol,5,83394,Manual,2014,1598,13.24,10
bangalore,SUV,2,Audi,Q5,2016,30 TDI,14.770637313623627,2016,Third Party,Diesel,5,30000,Automatic,2016,1968,14.16,8
bangalore,Hatchback,3,Hyundai,i10,2009,Sportz,12.425208175446844,2009,Third Party,Petrol,5,80000,Manual,2009,1197,20.36,15
bangalore,Hatchback,1,Maruti,Alto K10,2017,VXI,12.86099861326992,2017,Third Party,Petrol,5,52204,Manual,2017,998,24.39,7
bangalore,Hatchback,3,Hyundai,i20,2012,Sportz,12.611537753638338,2012,Third Party,Petrol,5,110000,Manual,2012,1197,17.0,12
bangalore,SUV,1,Ford,Endeavour,2017,Titanium,14.905754596961868,2017,Third Party,Diesel,7,89000,Automatic,2017,3198,10.91,7
bangalore,Hatchback,2,Maruti,Alto 800,2014,VXI,12.528156144699286,2014,Comprehensive,Petrol,5,29813,Manual,2014,796,22.05,10
bangalore,Hatchback,1,Ford,Figo,2018,Titanium,13.122363377404328,2018,Third Party,Petrol,5,30000,Manual,2018,1196,18.16,6
bangalore,Hatchback,1,Maruti,Ignis,2020,AMT,13.500799813124576,2020,Comprehensive,Petrol,5,13345,Automatic,2020,1197,20.89,4
bangalore,SUV,1,Hyundai,Alcazar,2022,Signature,14.624216079158492,2022,Comprehensive,Diesel,7,17100,Automatic,2022,1498,18.1,2
bangalore,Hatchback,1,Hyundai,Grand i10,2014,Sportz,12.896716695872,2014,Comprehensive,Petrol,5,75000,Manual,2014,1197,18.9,10
bangalore,Hatchback,2,Hyundai,i10,2011,Sportz,12.65075846679162,2011,Comprehensive,Petrol,5,75523,Manual,2011,1197,20.36,13
bangalore,SUV,1,Mahindra,XUV500,2015,W10 2WD,14.058456736574664,2015,Comprehensive,Diesel,7,47000,Manual,2015,2179,16.0,9
bangalore,SUV,1,Tata,Harrier,2022,XT Plus,14.503644694187988,2022,Comprehensive,Diesel,5,36500,Manual,2022,1956,16.35,2
bangalore,MUV,1,Renault,Triber,2020,RXZ,13.485616636703185,2020,Comprehensive,Petrol,7,28253,Manual,2020,999,20.0,4
bangalore,SUV,1,Hyundai,Creta,2016,CRDi,14.04662227892766,2016,Third Party,Diesel,5,50000,Manual,2016,1582,19.67,8
bangalore,Hatchback,2,Hyundai,i10,2010,Magna,12.611537753638338,2010,Third Party,Petrol,5,90000,Manual,2010,1197,20.36,14
bangalore,SUV,2,BMW,X5,2016,xDrive,15.197043601982454,2016,Third Party,Diesel,5,70000,Automatic,2016,2993,15.97,8
bangalore,Hatchback,1,Hyundai,i20,2016,Asta,13.348701819615057,2016,Comprehensive,Petrol,5,52571,Manual,2016,1197,18.6,8
bangalore,Sedan,2,BMW,3 Series,2010,Highline,14.077874822431763,2010,Third Party,Diesel,5,70000,Automatic,2010,1995,16.07,14
bangalore,Sedan,1,Honda,City,2015,i VTEC,13.418013619505286,2015,Comprehensive,Petrol,5,61993,Manual,2015,1497,17.4,9
bangalore,SUV,1,Hyundai,Tucson,2017,2.0 e-VGT,14.417090544998729,2017,Comprehensive,Diesel,5,57000,Automatic,2017,1995,16.38,7
bangalore,SUV,2,Toyota,Fortuner,2021,2.8 2WD,15.068273526459642,2021,Third Party,Diesel,7,80000,Manual,2021,2755,14.24,3
bangalore,Hatchback,1,Hyundai,i20,2013,Sportz,12.994530005894443,2013,Comprehensive,Petrol,5,36359,Manual,2013,1197,18.5,11
bangalore,SUV,2,Tata,Harrier,2019,XZ,14.19394699368452,2019,Third Party,Diesel,5,70000,Manual,2019,1956,17.0,5
bangalore,SUV,1,MG,Hector,2022,Sharp,14.528950441791984,2022,Comprehensive,Petrol,5,7500,Automatic,2022,1451,13.96,2
bangalore,Sedan,1,Hyundai,Verna,2017,VTVT 1.6,13.847977748101776,2017,Comprehensive,Petrol,5,30301,Automatic,2017,1591,17.0,7
bangalore,Hatchback,1,Hyundai,i10,2010,Sportz,12.524526376648708,2010,Comprehensive,Petrol,5,66000,Manual,2010,1197,20.36,14
bangalore,Hatchback,1,Hyundai,i20,2017,Sportz,13.423948355025102,2017,Comprehensive,Petrol,5,56010,Manual,2017,1197,18.6,7
bangalore,SUV,1,Mercedes-Benz,GLC,2017,220d 4MATIC,15.2717972909042,2017,Comprehensive,Diesel,5,47000,Automatic,2017,2143,17.9,7
bangalore,SUV,2,Nissan,Terrano,2014,XV Premium,13.38472764187182,2014,Third Party,Diesel,5,60000,Manual,2014,1461,19.01,10
bangalore,Hatchback,1,Maruti,Swift,2014,VDI,13.003579841414362,2014,Third Party,Diesel,5,83829,Manual,2014,1248,25.2,10
bangalore,Hatchback,1,Renault,KWID,2020,RXT,13.142164043914272,2020,Third Party,Petrol,5,10000,Automatic,2020,999,22.0,4
bangalore,SUV,2,Renault,Duster,2016,110PS Diesel,13.737549016494562,2016,Comprehensive,Diesel,5,35000,Automatic,2016,1461,19.6,8
bangalore,Sedan,2,Honda,City,2019,i-VTEC,13.83922708458159,2020,Comprehensive,Petrol,5,51116,Automatic,2019,1497,18.0,4
bangalore,Sedan,3,Skoda,Rapid,2016,1.5 TDI,13.122363377404328,2016,Third Party,Diesel,5,80000,Manual,2016,1498,21.14,8
bangalore,Hatchback,2,Volkswagen,Polo,2017,GT TSI,13.8104970111151,2017,Third Party,Petrol,5,40000,Automatic,2017,1197,17.21,7
bangalore,SUV,2,Honda,CR-V,2012,2.4L 4WD,13.748301808270824,2012,Comprehensive,Petrol,5,85565,Automatic,2012,2354,11.1,12
bangalore,SUV,1,Ford,Ecosport,2018,1.5 Petrol,13.633988681340885,2018,Comprehensive,Petrol,5,36916,Manual,2018,1497,17.0,6
bangalore,Hatchback,1,Volkswagen,Polo,2015,1.5 TDI,13.235692062711331,2015,Third Party,Diesel,5,90000,Manual,2015,1498,20.14,9
bangalore,Hatchback,1,Maruti,Swift,2012,VXI,13.025852477023484,2012,Comprehensive,Petrol,5,112795,Manual,2012,1197,22.38,12
bangalore,Sedan,1,Mercedes-Benz,A-Class Limousine,2021,A 200,15.12113701601671,2021,Comprehensive,Petrol,5,11000,Automatic,2021,1332,19.12,3
bangalore,MUV,2,Toyota,Innova,2014,2.0 VX,13.9108207377686,2014,Third Party,Petrol,7,120000,Manual,2014,1998,11.4,10
bangalore,Hatchback,2,Honda,Brio,2016,S MT,13.043320170063875,2016,Comprehensive,Petrol,5,36685,Manual,2016,1198,19.4,8
bangalore,SUV,2,Hyundai,Santa Fe,2012,4x4,13.710150042306449,2012,Third Party,Diesel,7,120000,Automatic,2012,2199,11.72,12
bangalore,Sedan,1,BMW,6 Series,2022,GT 630i,15.88237331743725,2022,Comprehensive,Petrol,4,4000,Automatic,2022,1998,13.32,2
bangalore,Hatchback,2,Maruti,Baleno,2019,1.2 CVT,13.644722236983991,2019,Third Party,Petrol,5,32184,Automatic,2019,1197,21.4,5
bangalore,Hatchback,1,Maruti,Baleno RS,2018,1.0 Petrol,13.591116224748411,2019,Comprehensive,Petrol,5,32279,Manual,2018,998,21.1,5
bangalore,Hatchback,1,Hyundai,i20,2015,Asta,13.263862939678027,2015,Comprehensive,Petrol,5,59698,Manual,2015,1197,18.6,9
bangalore,SUV,1,Renault,Captur,2018,1.5 Diesel,13.763164077592064,2018,Comprehensive,Diesel,5,46071,Manual,2018,1461,20.37,6
bangalore,SUV,1,Maruti,Vitara Brezza,2017,zdi,13.58609739363647,2017,Third Party,Diesel,5,90000,Manual,2017,1248,24.3,7
bangalore,SUV,1,Hyundai,Venue,2019,SX Turbo,13.897090544956695,2019,Third Party,Petrol,5,9554,Manual,2019,998,18.27,5
bangalore,SUV,1,Jeep,Compass,2022,1.4 Limited,14.76716843367572,2022,Comprehensive,Petrol,5,14000,Automatic,2022,1368,14.1,2
bangalore,SUV,2,Renault,Duster,2013,85PS Diesel,13.1538620444637,2013,Third Party,Diesel,5,74499,Manual,2013,1461,20.45,11
bangalore,SUV,2,Ford,Ecosport,2017,1.5 Petrol,13.563195629349783,2017,Comprehensive,Petrol,5,56211,Automatic,2017,1497,14.8,7
bangalore,Hatchback,1,Honda,Jazz,2019,V,13.531820506782031,2019,Comprehensive,Petrol,5,9001,Manual,2019,1199,18.2,5
bangalore,SUV,2,Mahindra,XUV500,2017,AT W10,14.019267395478291,2017,Third Party,Diesel,7,65457,Automatic,2017,1997,16.0,7
bangalore,Hatchback,1,Honda,Jazz,2017,1.2 V,13.493926933836812,2017,Comprehensive,Petrol,5,23682,Manual,2017,1199,18.7,7
bangalore,Sedan,1,Hyundai,Verna,2020,CRDi,13.955272500339431,2020,Third Party,Diesel,5,50000,Manual,2020,1582,22.0,4
bangalore,Hatchback,2,Maruti,Swift,2015,zdi,13.351886535682578,2015,Comprehensive,Diesel,5,134557,Manual,2015,1248,25.2,9
bangalore,Sedan,2,Maruti,Swift Dzire,2013,VXI,13.010313873595706,2013,Comprehensive,Petrol,5,96567,Manual,2013,1197,22.41,11
bangalore,Hatchback,3,Maruti,Celerio,2015,VXI,12.89921982609012,2015,Third Party,Petrol,5,120000,Manual,2015,998,23.1,9
bangalore,MUV,2,Maruti,Ertiga,2014,zdi,13.574712071411344,2015,Comprehensive,Diesel,7,83007,Manual,2014,1248,20.77,9
bangalore,Hatchback,1,Honda,Jazz,2018,1.2 VX,13.521139497361697,2018,Comprehensive,Petrol,5,34000,Manual,2018,1199,18.7,6
bangalore,Hatchback,1,Hyundai,Grand i10,2014,Asta,13.102160670086809,2014,Comprehensive,Petrol,5,81634,Automatic,2014,1197,18.9,10
bangalore,Sedan,2,Honda,City,2017,i-VTEC,13.7557605535585,2017,Comprehensive,Petrol,5,57284,Automatic,2017,1497,18.0,7
bangalore,SUV,2,Ford,Ecosport,2016,1.5 Ti,13.422467969854669,2016,Third Party,Petrol,5,70000,Automatic,2016,1499,15.63,8
bangalore,Hatchback,2,Honda,Brio,2013,S MT,12.706847933442663,2013,Third Party,Petrol,5,70000,Manual,2013,1198,19.4,11
bangalore,Sedan,2,Toyota,Yaris,2018,G CVT,13.681979165339753,2018,Third Party,Petrol,5,46429,Automatic,2018,1496,17.8,6
bangalore,Hatchback,1,Maruti,Baleno,2017,Alpha,13.67509840424753,2018,Comprehensive,Petrol,5,17624,Manual,2017,1197,21.4,6
bangalore,Sedan,2,Volkswagen,Vento,2012,Highline,12.959844447906551,2012,Third Party,Diesel,5,100000,Manual,2012,1598,20.54,12
bangalore,Sedan,1,Honda,City,2019,i-VTEC,13.883169206438088,2019,Third Party,Petrol,5,30000,Manual,2019,1497,17.4,5
bangalore,SUV,2,Ford,Ecosport,2018,1.5 Petrol,13.840203170554645,2018,Third Party,Petrol,5,49690,Manual,2018,1496,15.9,6
bangalore,SUV,1,Mahindra,XUV500,2016,W6,13.815510557964274,2016,Third Party,Diesel,7,110000,Manual,2016,2179,16.0,8
bangalore,Sedan,1,Fiat,Linea,2009,Emotion,12.834681304952548,2009,Third Party,Petrol,5,50000,Manual,2009,1368,16.0,15
bangalore,Sedan,1,Fiat,Linea,2009,Emotion,12.834681304952548,2009,Third Party,Petrol,5,50000,Manual,2009,1368,16.0,15
bangalore,SUV,1,Ford,Ecosport,2018,1.5 Petrol,13.645907773578092,2018,Comprehensive,Petrol,5,55702,Automatic,2018,1497,14.8,6
bangalore,Hatchback,1,Hyundai,i20 Active,2016,1.4 SX,13.546323068148656,2016,Third Party,Diesel,5,45046,Manual,2016,1396,21.19,8
bangalore,Hatchback,2,Maruti,Ritz,2014,VXI,12.948009990259552,2014,Third Party,Petrol,5,53000,Manual,2014,1197,18.5,10
bangalore,Hatchback,1,Maruti,Baleno,2016,Alpha,13.435713196604688,2016,Third Party,Diesel,5,94695,Manual,2016,1248,27.39,8
bangalore,Hatchback,1,Maruti,Baleno,2019,Alpha,13.59610874759811,2019,Zero Dep,Petrol,5,22162,Manual,2019,1197,21.4,5
bangalore,Hatchback,2,Hyundai,Santro Xing,2010,GLS,12.676076274775909,2010,Third Party,Petrol,5,70000,Manual,2010,1086,17.92,14
bangalore,Sedan,1,Honda,City,2017,i DTec,13.597353304379237,2018,Comprehensive,Diesel,5,115331,Manual,2017,1498,26.0,6
bangalore,Sedan,2,Mercedes-Benz,E-Class,2013,E 220,14.151982794585487,2013,Third Party,Diesel,5,70000,Automatic,2013,2148,10.0,11
bangalore,Hatchback,2,Maruti,Swift,2016,VXI,13.214030565930152,2016,Comprehensive,Petrol,5,42233,Manual,2016,1197,22.38,8
bangalore,Hatchback,1,Hyundai,Grand i10,2019,1.2 Kappa,13.335860551666734,2019,Comprehensive,Petrol,5,20941,Manual,2019,1197,18.9,5
bangalore,SUV,2,Maruti,Vitara Brezza,2018,zdi,13.815510557964274,2018,Third Party,Diesel,5,50000,Manual,2018,1248,24.3,6
bangalore,SUV,1,Honda,WR-V,2018,i-VTEC,13.670484785914017,2018,Comprehensive,Petrol,5,46602,Manual,2018,1199,17.5,6
bangalore,SUV,2,Mahindra Ssangyong,Rexton,2014,RX7,13.815510557964274,2014,Third Party,Diesel,7,50000,Automatic,2014,2696,11.18,10
bangalore,Hatchback,2,Maruti,Swift,2014,VDI,13.190022025878145,2014,Comprehensive,Diesel,5,104000,Manual,2014,1248,25.2,10
bangalore,SUV,1,Ford,Ecosport,2018,1.5 Diesel,13.790192749979983,2018,Comprehensive,Diesel,5,90000,Manual,2018,1498,23.0,6
bangalore,Hatchback,1,Maruti,Baleno,2017,Zeta,13.457406021215949,2017,Third Party,Petrol,5,50035,Manual,2017,1197,21.4,7
bangalore,SUV,1,Tata,Nexon,2021,XZ,13.955272500339431,2021,Third Party,Petrol,5,80000,Manual,2021,1199,17.57,3
bangalore,Hatchback,2,Hyundai,i20,2015,Sportz,13.34550692871854,2015,Comprehensive,Petrol,5,90000,Manual,2015,1197,18.6,9
bangalore,Sedan,4,Mercedes-Benz,E-Class,2011,E250,13.815510557964274,2011,Third Party,Diesel,5,90000,Automatic,2011,2143,14.21,13
bangalore,Sedan,1,Toyota,Corolla Altis,2011,Diesel D4DG,13.304684934198283,2011,Third Party,Diesel,5,120000,Manual,2011,1364,21.43,13
bangalore,Sedan,1,Maruti,Swift Dzire,2015,ZXI,13.422467969854669,2015,Third Party,Petrol,5,25170,Manual,2015,1197,22.41,9
bangalore,Sedan,1,Maruti,Ciaz,2021,Delta,13.702341859858636,2021,Comprehensive,Petrol,5,25022,Manual,2021,1462,20.65,3
